"resultId","raceId","driverId","constructorId","positionOrder","laps","fastestLapSpeed","statusId","driver_name","constructor_name","year","round","circuitId","race_name","status","circuit_name","total_time","avg_lap","circuit_avg_lap","circuit_lap_sd","std_avg_lap"
4606,234,22,17,6,45,NA,1,"Rubens Barrichello","Jordan",1996,11,10,"German Grand Prix","Finished","Hockenheimring",5005516,111233.688888889,94091.1654552489,20170.4769193894,0.849881909195779
4607,234,44,27,7,45,NA,1,"Olivier Panis","Ligier",1996,11,10,"German Grand Prix","Finished","Hockenheimring",5007329,111273.977777778,94091.1654552489,20170.4769193894,0.851879327950423
4608,234,49,15,8,44,NA,11,"Heinz-Harald Frentzen","Sauber",1996,11,10,"German Grand Prix","+1 Lap","Hockenheimring",4910766,111608.318181818,94091.1654552489,20170.4769193894,0.868455059172673
4609,234,63,25,9,44,NA,11,"Mika Salo","Tyrrell",1996,11,10,"German Grand Prix","+1 Lap","Hockenheimring",4942768,112335.636363636,94091.1654552489,20170.4769193894,0.904513610724274
4610,234,84,17,10,44,NA,11,"Martin Brundle","Jordan",1996,11,10,"German Grand Prix","+1 Lap","Hockenheimring",4984252,113278.454545455,94091.1654552489,20170.4769193894,0.951256094086771
4611,234,73,29,11,44,NA,11,"Ricardo Rosset","Footwork",1996,11,10,"German Grand Prix","+1 Lap","Hockenheimring",5003171,113708.431818182,94091.1654552489,20170.4769193894,0.972573253539453
4612,234,83,18,12,43,NA,12,"Pedro Lamy","Minardi",1996,11,10,"German Grand Prix","+2 Laps","Hockenheimring",4928733,114621.697674419,94091.1654552489,20170.4769193894,1.0178506091462
4613,234,77,22,13,42,NA,5,"Gerhard Berger","Benetton",1996,11,10,"German Grand Prix","Engine","Hockenheimring",4576813,108971.738095238,94091.1654552489,20170.4769193894,0.737740247762061
4614,234,56,6,14,34,NA,5,"Eddie Irvine","Ferrari",1996,11,10,"German Grand Prix","Engine","Hockenheimring",3763150,110680.882352941,94091.1654552489,20170.4769193894,0.822475193025557
4615,234,65,15,15,25,NA,76,"Johnny Herbert","Sauber",1996,11,10,"German Grand Prix","Vibrations","Hockenheimring",2998288,119931.52,94091.1654552489,20170.4769193894,1.28109784652199
4616,234,64,27,16,19,NA,5,"Pedro Diniz","Ligier",1996,11,10,"German Grand Prix","Engine","Hockenheimring",2108010,110947.894736842,94091.1654552489,20170.4769193894,0.835712975402644
4617,234,79,25,17,19,NA,20,"Ukyo Katayama","Tyrrell",1996,11,10,"German Grand Prix","Spun off","Hockenheimring",2136498,112447.263157895,94091.1654552489,20170.4769193894,0.910047778047361
4618,234,57,1,18,13,NA,6,"Mika Häkkinen","McLaren",1996,11,10,"German Grand Prix","Gearbox","Hockenheimring",1429896,109992,94091.1654552489,20170.4769193894,0.788322190313015
4621,235,35,3,1,77,NA,1,"Jacques Villeneuve","Williams",1996,12,11,"Hungarian Grand Prix","Finished","Hungaroring",6381047,82870.7402597403,87800.8486029592,6078.43174223789,-0.811082291006171
4622,235,71,3,2,77,NA,1,"Damon Hill","Williams",1996,12,11,"Hungarian Grand Prix","Finished","Hungaroring",6381908,82881.9220779221,87800.8486029592,6078.43174223789,-0.809242701675238
4623,235,55,22,3,77,NA,1,"Jean Alesi","Benetton",1996,12,11,"Hungarian Grand Prix","Finished","Hungaroring",6465351,83965.5974025974,87800.8486029592,6078.43174223789,-0.630960642974954
4624,235,57,1,4,76,NA,11,"Mika Häkkinen","McLaren",1996,12,11,"Hungarian Grand Prix","+1 Lap","Hungaroring",6403538,84257.0789473684,87800.8486029592,6078.43174223789,-0.583007230461398
4625,235,44,27,5,76,NA,11,"Olivier Panis","Ligier",1996,12,11,"Hungarian Grand Prix","+1 Lap","Hungaroring",6460393,85005.1710526316,87800.8486029592,6078.43174223789,-0.459934020629199
4626,235,22,17,6,75,NA,12,"Rubens Barrichello","Jordan",1996,12,11,"Hungarian Grand Prix","+2 Laps","Hungaroring",6394472,85259.6266666667,87800.8486029592,6078.43174223789,-0.41807197054366
4627,235,79,25,7,74,NA,13,"Ukyo Katayama","Tyrrell",1996,12,11,"Hungarian Grand Prix","+3 Laps","Hungaroring",6409857,86619.6891891892,87800.8486029592,6078.43174223789,-0.194319762704966
4628,235,73,29,8,74,NA,13,"Ricardo Rosset","Footwork",1996,12,11,"Hungarian Grand Prix","+3 Laps","Hungaroring",6427368,86856.3243243243,87800.8486029592,6078.43174223789,-0.155389468647241
4629,235,30,6,9,70,NA,37,"Michael Schumacher","Ferrari",1996,12,11,"Hungarian Grand Prix","Throttle","Hungaroring",5851955,83599.3571428571,87800.8486029592,6078.43174223789,-0.69121306913865
4630,235,86,18,10,69,NA,20,"Giovanni Lavaggi","Minardi",1996,12,11,"Hungarian Grand Prix","Spun off","Hungaroring",6098930,88390.2898550725,87800.8486029592,6078.43174223789,0.096972587191752
4631,235,77,22,11,64,NA,5,"Gerhard Berger","Benetton",1996,12,11,"Hungarian Grand Prix","Engine","Hungaroring",5364420,83819.0625,87800.8486029592,6078.43174223789,-0.655067996452193
4632,235,49,15,12,50,NA,10,"Heinz-Harald Frentzen","Sauber",1996,12,11,"Hungarian Grand Prix","Electrical","Hungaroring",4288992,85779.84,87800.8486029592,6078.43174223789,-0.332488491877861
4633,235,65,15,13,35,NA,5,"Johnny Herbert","Sauber",1996,12,11,"Hungarian Grand Prix","Engine","Hungaroring",2946578,84187.9428571429,87800.8486029592,6078.43174223789,-0.594381231709969
4634,235,56,6,14,31,NA,6,"Eddie Irvine","Ferrari",1996,12,11,"Hungarian Grand Prix","Gearbox","Hungaroring",2609942,84191.6774193548,87800.8486029592,6078.43174223789,-0.593766836028592
4635,235,83,18,15,24,NA,22,"Pedro Lamy","Minardi",1996,12,11,"Hungarian Grand Prix","Suspension","Hungaroring",2092351,87181.2916666667,87800.8486029592,6078.43174223789,-0.101927102674746
4636,235,14,1,16,23,NA,5,"David Coulthard","McLaren",1996,12,11,"Hungarian Grand Prix","Engine","Hungaroring",1930542,83936.6086956522,87800.8486029592,6078.43174223789,-0.635729752537177
4637,235,50,29,17,10,NA,20,"Jos Verstappen","Footwork",1996,12,11,"Hungarian Grand Prix","Spun off","Hungaroring",859120,85912,87800.8486029592,6078.43174223789,-0.310746041587328
4638,235,84,17,18,5,NA,20,"Martin Brundle","Jordan",1996,12,11,"Hungarian Grand Prix","Spun off","Hungaroring",434543,86908.6,87800.8486029592,6078.43174223789,-0.146789277365593
4639,235,64,27,19,1,NA,4,"Pedro Diniz","Ligier",1996,12,11,"Hungarian Grand Prix","Collision","Hungaroring",100435,100435,87800.8486029592,6078.43174223789,2.07852155503342
4641,236,30,6,1,44,NA,1,"Michael Schumacher","Ferrari",1996,13,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5295125,120343.75,122719.298250798,12001.1835734182,-0.197942830910449
4642,236,35,3,2,44,NA,1,"Jacques Villeneuve","Williams",1996,13,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5300727,120471.068181818,122719.298250798,12001.1835734182,-0.187334028783617
4643,236,57,1,3,44,NA,1,"Mika Häkkinen","McLaren",1996,13,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5310835,120700.795454545,122719.298250798,12001.1835734182,-0.16819197739161
4644,236,55,22,4,44,NA,1,"Jean Alesi","Benetton",1996,13,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5314250,120778.409090909,122719.298250798,12001.1835734182,-0.16172481222504
4645,236,71,3,5,44,NA,1,"Damon Hill","Williams",1996,13,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5324304,121006.909090909,122719.298250798,12001.1835734182,-0.142685023474027
4646,236,77,22,6,44,NA,1,"Gerhard Berger","Benetton",1996,13,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5325021,121023.204545455,122719.298250798,12001.1835734182,-0.141327202851939
4647,236,63,25,7,44,NA,1,"Mika Salo","Tyrrell",1996,13,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5355879,121724.522727273,122719.298250798,12001.1835734182,-0.0828897847816453
4648,236,79,25,8,44,NA,1,"Ukyo Katayama","Tyrrell",1996,13,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5395352,122621.636363636,122719.298250798,12001.1835734182,-0.00813768796756979
4649,236,73,29,9,43,NA,11,"Ricardo Rosset","Footwork",1996,13,13,"Belgian Grand Prix","+1 Lap","Circuit de Spa-Francorchamps",5301974,123301.720930233,122719.298250798,12001.1835734182,0.048530436674948
4650,236,83,18,10,43,NA,11,"Pedro Lamy","Minardi",1996,13,13,"Belgian Grand Prix","+1 Lap","Circuit de Spa-Francorchamps",5319042,123698.651162791,122719.298250798,12001.1835734182,0.0816046939038193
4651,236,14,1,11,37,NA,20,"David Coulthard","McLaren",1996,13,13,"Belgian Grand Prix","Spun off","Circuit de Spa-Francorchamps",4519813,122157.108108108,122719.298250798,12001.1835734182,-0.0468445582263633
4652,236,84,17,12,34,NA,5,"Martin Brundle","Jordan",1996,13,13,"Belgian Grand Prix","Engine","Circuit de Spa-Francorchamps",4236582,124605.352941176,122719.298250798,12001.1835734182,0.157155723753413
4653,236,56,6,13,29,NA,6,"Eddie Irvine","Ferrari",1996,13,13,"Belgian Grand Prix","Gearbox","Circuit de Spa-Francorchamps",3617505,124741.551724138,122719.298250798,12001.1835734182,0.168504502990748
4654,236,22,17,14,29,NA,22,"Rubens Barrichello","Jordan",1996,13,13,"Belgian Grand Prix","Suspension","Circuit de Spa-Francorchamps",3873694,133575.655172414,122719.298250798,12001.1835734182,0.904607187716181
4655,236,64,27,15,22,NA,10,"Pedro Diniz","Ligier",1996,13,13,"Belgian Grand Prix","Electrical","Circuit de Spa-Francorchamps",2803572,127435.090909091,122719.298250798,12001.1835734182,0.392943965021726
4656,236,50,29,16,11,NA,3,"Jos Verstappen","Footwork",1996,13,13,"Belgian Grand Prix","Accident","Circuit de Spa-Francorchamps",1320285,120025.909090909,122719.298250798,12001.1835734182,-0.22442696117531
4661,237,30,6,1,53,NA,1,"Michael Schumacher","Ferrari",1996,14,14,"Italian Grand Prix","Finished","Autodromo Nazionale di Monza",4663632,87993.0566037736,92738.8082468345,14147.8986555403,-0.335438622979001
4662,237,55,22,2,53,NA,1,"Jean Alesi","Benetton",1996,14,14,"Italian Grand Prix","Finished","Autodromo Nazionale di Monza",4681897,88337.679245283,92738.8082468345,14147.8986555403,-0.311080048614004
4663,237,57,1,3,53,NA,1,"Mika Häkkinen","McLaren",1996,14,14,"Italian Grand Prix","Finished","Autodromo Nazionale di Monza",4730267,89250.320754717,92738.8082468345,14147.8986555403,-0.246572835800701
4664,237,84,17,4,53,NA,1,"Martin Brundle","Jordan",1996,14,14,"Italian Grand Prix","Finished","Autodromo Nazionale di Monza",4748849,89600.9245283019,92738.8082468345,14147.8986555403,-0.221791503807798
4665,237,22,17,5,53,NA,1,"Rubens Barrichello","Jordan",1996,14,14,"Italian Grand Prix","Finished","Autodromo Nazionale di Monza",4749107,89605.7924528302,92738.8082468345,14147.8986555403,-0.221447429776252
4666,237,64,27,6,52,NA,11,"Pedro Diniz","Ligier",1996,14,14,"Italian Grand Prix","+1 Lap","Autodromo Nazionale di Monza",4676927,89940.9038461538,92738.8082468345,14147.8986555403,-0.197761128263736
4667,237,35,3,7,52,NA,11,"Jacques Villeneuve","Williams",1996,14,14,"Italian Grand Prix","+1 Lap","Autodromo Nazionale di Monza",4694701,90282.7115384615,92738.8082468345,14147.8986555403,-0.173601519785495
4668,237,50,29,8,52,NA,11,"Jos Verstappen","Footwork",1996,14,14,"Italian Grand Prix","+1 Lap","Autodromo Nazionale di Monza",4720215,90773.3653846154,92738.8082468345,14147.8986555403,-0.138921186111934
4669,237,65,15,9,51,NA,5,"Johnny Herbert","Sauber",1996,14,14,"Italian Grand Prix","Engine","Autodromo Nazionale di Monza",4589260,89985.4901960784,92738.8082468345,14147.8986555403,-0.194609681465159
4670,237,79,25,10,51,NA,12,"Ukyo Katayama","Tyrrell",1996,14,14,"Italian Grand Prix","+2 Laps","Autodromo Nazionale di Monza",4752208,93180.5490196078,92738.8082468345,14147.8986555403,0.0312230659498233
4671,237,73,29,11,36,NA,20,"Ricardo Rosset","Footwork",1996,14,14,"Italian Grand Prix","Spun off","Autodromo Nazionale di Monza",3339474,92763.1666666667,92738.8082468345,14147.8986555403,0.00172169877840043
4672,237,56,6,12,23,NA,20,"Eddie Irvine","Ferrari",1996,14,14,"Italian Grand Prix","Spun off","Autodromo Nazionale di Monza",2046489,88977.7826086956,92738.8082468345,14147.8986555403,-0.265836342887997
4673,237,83,18,13,12,NA,5,"Pedro Lamy","Minardi",1996,14,14,"Italian Grand Prix","Engine","Autodromo Nazionale di Monza",1126809,93900.75,92738.8082468345,14147.8986555403,0.0821282214027232
4674,237,63,25,14,9,NA,5,"Mika Salo","Tyrrell",1996,14,14,"Italian Grand Prix","Engine","Autodromo Nazionale di Monza",828113,92012.5555555556,92738.8082468345,14147.8986555403,-0.0513329017235031
4675,237,49,15,15,7,NA,20,"Heinz-Harald Frentzen","Sauber",1996,14,14,"Italian Grand Prix","Spun off","Autodromo Nazionale di Monza",644882,92126,92738.8082468345,14147.8986555403,-0.0433144357161845
4676,237,71,3,16,5,NA,20,"Damon Hill","Williams",1996,14,14,"Italian Grand Prix","Spun off","Autodromo Nazionale di Monza",449033,89806.6,92738.8082468345,14147.8986555403,-0.207253975888938
4677,237,86,18,17,5,NA,5,"Giovanni Lavaggi","Minardi",1996,14,14,"Italian Grand Prix","Engine","Autodromo Nazionale di Monza",485980,97196,92738.8082468345,14147.8986555403,0.315042668998768
4678,237,77,22,18,4,NA,9,"Gerhard Berger","Benetton",1996,14,14,"Italian Grand Prix","Hydraulics","Autodromo Nazionale di Monza",369134,92283.5,92738.8082468345,14147.8986555403,-0.0321820404513709
4679,237,44,27,19,2,NA,20,"Olivier Panis","Ligier",1996,14,14,"Italian Grand Prix","Spun off","Autodromo Nazionale di Monza",197597,98798.5,92738.8082468345,14147.8986555403,0.428310373201078
4680,237,14,1,20,1,NA,20,"David Coulthard","McLaren",1996,14,14,"Italian Grand Prix","Spun off","Autodromo Nazionale di Monza",98080,98080,92738.8082468345,14147.8986555403,0.377525446231119
4681,238,35,3,1,70,NA,1,"Jacques Villeneuve","Williams",1996,15,27,"Portuguese Grand Prix","Finished","Autódromo do Estoril",6022915,86041.6428571429,88587.9938409005,1909.79896856532,-1.33330838777787
4682,238,71,3,2,70,NA,1,"Damon Hill","Williams",1996,15,27,"Portuguese Grand Prix","Finished","Autódromo do Estoril",6042881,86326.8714285714,88587.9938409005,1909.79896856532,-1.18395833778656
4683,238,30,6,3,70,NA,1,"Michael Schumacher","Ferrari",1996,15,27,"Portuguese Grand Prix","Finished","Autódromo do Estoril",6076680,86809.7142857143,88587.9938409005,1909.79896856532,-0.931134420143762
4684,238,55,22,4,70,NA,1,"Jean Alesi","Benetton",1996,15,27,"Portuguese Grand Prix","Finished","Autódromo do Estoril",6078024,86828.9142857143,88587.9938409005,1909.79896856532,-0.92108100598027
4685,238,56,6,5,70,NA,1,"Eddie Irvine","Ferrari",1996,15,27,"Portuguese Grand Prix","Finished","Autódromo do Estoril",6110304,87290.0571428571,88587.9938409005,1909.79896856532,-0.679619540803506
4686,238,77,22,6,70,NA,1,"Gerhard Berger","Benetton",1996,15,27,"Portuguese Grand Prix","Finished","Autódromo do Estoril",6116056,87372.2285714286,88587.9938409005,1909.79896856532,-0.636593321853793
4687,238,49,15,7,69,NA,11,"Heinz-Harald Frentzen","Sauber",1996,15,27,"Portuguese Grand Prix","+1 Lap","Autódromo do Estoril",6073769,88025.6376811594,88587.9938409005,1909.79896856532,-0.294458301107756
4688,238,65,15,8,69,NA,11,"Johnny Herbert","Sauber",1996,15,27,"Portuguese Grand Prix","+1 Lap","Autódromo do Estoril",6077057,88073.2898550725,88587.9938409005,1909.79896856532,-0.269506892767203
4689,238,84,17,9,69,NA,11,"Martin Brundle","Jordan",1996,15,27,"Portuguese Grand Prix","+1 Lap","Autódromo do Estoril",6081217,88133.5797101449,88587.9938409005,1909.79896856532,-0.237938200949469
4690,238,44,27,10,69,NA,11,"Olivier Panis","Ligier",1996,15,27,"Portuguese Grand Prix","+1 Lap","Autódromo do Estoril",6094267,88322.7101449275,88587.9938409005,1909.79896856532,-0.138906607627012
4691,238,63,25,11,69,NA,11,"Mika Salo","Tyrrell",1996,15,27,"Portuguese Grand Prix","+1 Lap","Autódromo do Estoril",6097838,88374.4637681159,88587.9938409005,1909.79896856532,-0.111807617607514
4692,238,79,25,12,68,NA,12,"Ukyo Katayama","Tyrrell",1996,15,27,"Portuguese Grand Prix","+2 Laps","Autódromo do Estoril",6050550,88978.6764705882,88587.9938409005,1909.79896856532,0.204567410559037
4693,238,14,1,13,68,NA,12,"David Coulthard","McLaren",1996,15,27,"Portuguese Grand Prix","+2 Laps","Autódromo do Estoril",6084157,89472.8970588235,88587.9938409005,1909.79896856532,0.463348882520222
4694,238,73,29,14,67,NA,13,"Ricardo Rosset","Footwork",1996,15,27,"Portuguese Grand Prix","+3 Laps","Autódromo do Estoril",6044958,90223.2537313433,88587.9938409005,1909.79896856532,0.856247132477621
4695,238,86,18,15,65,NA,15,"Giovanni Lavaggi","Minardi",1996,15,27,"Portuguese Grand Prix","+5 Laps","Autódromo do Estoril",6033410,92821.6923076923,88587.9938409005,1909.79896856532,2.21682938177113
4696,238,83,18,16,65,NA,15,"Pedro Lamy","Minardi",1996,15,27,"Portuguese Grand Prix","+5 Laps","Autódromo do Estoril",6065173,93310.3538461538,88587.9938409005,1909.79896856532,2.47270005010049
4697,238,57,1,17,52,NA,4,"Mika Häkkinen","McLaren",1996,15,27,"Portuguese Grand Prix","Collision","Autódromo do Estoril",4598418,88431.1153846154,88587.9938409005,1909.79896856532,-0.0821439632481171
4698,238,50,29,18,47,NA,5,"Jos Verstappen","Footwork",1996,15,27,"Portuguese Grand Prix","Engine","Autódromo do Estoril",4165225,88621.8085106383,88587.9938409005,1909.79896856532,0.0177058791497745
4699,238,64,27,19,46,NA,4,"Pedro Diniz","Ligier",1996,15,27,"Portuguese Grand Prix","Collision","Autódromo do Estoril",4156185,90351.847826087,88587.9938409005,1909.79896856532,0.923580970677502
4700,238,22,17,20,41,NA,20,"Rubens Barrichello","Jordan",1996,15,27,"Portuguese Grand Prix","Spun off","Autódromo do Estoril",3605914,87949.1219512195,88587.9938409005,1909.79896856532,-0.334523109602963
4701,239,71,3,1,52,NA,1,"Damon Hill","Williams",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5553791,106803.673076923,105171.33198667,13210.4373420164,0.123564500401602
4702,239,30,6,2,52,NA,1,"Michael Schumacher","Ferrari",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5555674,106839.884615385,105171.33198667,13210.4373420164,0.126305631336485
4703,239,57,1,3,52,NA,1,"Mika Häkkinen","McLaren",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5557003,106865.442307692,105171.33198667,13210.4373420164,0.128240290397803
4704,239,77,22,4,52,NA,1,"Gerhard Berger","Benetton",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5580317,107313.788461538,105171.33198667,13210.4373420164,0.162179072456151
4705,239,84,17,5,52,NA,1,"Martin Brundle","Jordan",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5620911,108094.442307692,105171.33198667,13210.4373420164,0.221272789487829
4706,239,49,15,6,52,NA,1,"Heinz-Harald Frentzen","Sauber",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5634977,108364.942307692,105171.33198667,13210.4373420164,0.241749023014154
4707,239,44,27,7,52,NA,1,"Olivier Panis","Ligier",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5638301,108428.865384615,105171.33198667,13210.4373420164,0.246587854255551
4708,239,14,1,8,52,NA,1,"David Coulthard","McLaren",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5639024,108442.769230769,105171.33198667,13210.4373420164,0.247640343722317
4709,239,22,17,9,52,NA,1,"Rubens Barrichello","Jordan",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5654856,108747.230769231,105171.33198667,13210.4373420164,0.270687388311309
4710,239,65,15,10,52,NA,1,"Johnny Herbert","Sauber",1996,16,22,"Japanese Grand Prix","Finished","Suzuka Circuit",5655590,108761.346153846,105171.33198667,13210.4373420164,0.271755890757514
4711,239,50,29,11,51,NA,11,"Jos Verstappen","Footwork",1996,16,22,"Japanese Grand Prix","+1 Lap","Suzuka Circuit",5602955,109861.862745098,105171.33198667,13210.4373420164,0.355062488620981
4712,239,83,18,12,50,NA,12,"Pedro Lamy","Minardi",1996,16,22,"Japanese Grand Prix","+2 Laps","Suzuka Circuit",5579965,111599.3,105171.33198667,13210.4373420164,0.486582529170733
4713,239,73,29,13,50,NA,12,"Ricardo Rosset","Footwork",1996,16,22,"Japanese Grand Prix","+2 Laps","Suzuka Circuit",5614388,112287.76,105171.33198667,13210.4373420164,0.538697382159764
4714,239,56,6,14,39,NA,4,"Eddie Irvine","Ferrari",1996,16,22,"Japanese Grand Prix","Collision","Suzuka Circuit",4200681,107709.769230769,105171.33198667,13210.4373420164,0.192153914240633
4715,239,79,25,15,37,NA,5,"Ukyo Katayama","Tyrrell",1996,16,22,"Japanese Grand Prix","Engine","Suzuka Circuit",4101780,110858.918918919,105171.33198667,13210.4373420164,0.430537368672809
4716,239,35,3,16,36,NA,36,"Jacques Villeneuve","Williams",1996,16,22,"Japanese Grand Prix","Wheel","Suzuka Circuit",3871086,107530.166666667,105171.33198667,13210.4373420164,0.178558409455086
4717,239,63,25,17,20,NA,5,"Mika Salo","Tyrrell",1996,16,22,"Japanese Grand Prix","Engine","Suzuka Circuit",2217092,110854.6,105171.33198667,13210.4373420164,0.43021043635353
4718,239,64,27,18,13,NA,20,"Pedro Diniz","Ligier",1996,16,22,"Japanese Grand Prix","Spun off","Suzuka Circuit",1431430,110110,105171.33198667,13210.4373420164,0.373845913308425
7554,1,18,23,1,58,"216.891",1,"Jenson Button","Brawn",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5655784,97513.5172413793,99150.9416530481,9453.61082724941,-0.173206242735217
7555,1,22,23,2,58,"214.344",1,"Rubens Barrichello","Brawn",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5656591,97527.4310344828,99150.9416530481,9453.61082724941,-0.171734446047401
7556,1,15,7,3,58,"214.706",1,"Jarno Trulli","Toyota",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5657388,97541.1724137931,99150.9416530481,9453.61082724941,-0.170280887236757
7557,1,10,7,4,58,"215.920",1,"Timo Glock","Toyota",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5660219,97589.9827586207,99150.9416530481,9453.61082724941,-0.165117744209237
7558,1,4,4,5,58,"215.199",1,"Fernando Alonso","Renault",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5660663,97597.6379310345,99150.9416530481,9453.61082724941,-0.164307982462782
7559,1,3,3,6,58,"217.668",1,"Nico Rosberg","Williams",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5661506,97612.1724137931,99150.9416530481,9453.61082724941,-0.162770529417145
7560,1,67,5,7,58,"213.950",1,"Sébastien Buemi","Toro Rosso",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5661788,97617.0344827586,99150.9416530481,9453.61082724941,-0.162256221280881
7561,1,7,5,8,58,"212.537",1,"Sébastien Bourdais","Toro Rosso",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5662082,97622.1034482759,99150.9416530481,9453.61082724941,-0.161720027692013
7562,1,16,10,9,58,"214.640",1,"Adrian Sutil","Force India",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5662119,97622.7413793103,99150.9416530481,9453.61082724941,-0.161652547546473
7563,1,2,2,10,58,"216.245",1,"Nick Heidfeld","BMW Sauber",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5662869,97635.6724137931,99150.9416530481,9453.61082724941,-0.160284706758541
7564,1,21,10,11,58,"214.491",1,"Giancarlo Fisichella","Force India",2009,1,1,"Australian Grand Prix","Finished","Albert Park Grand Prix Circuit",5663158,97640.6551724138,99150.9416530481,9453.61082724941,-0.159757632108257
7565,1,17,9,12,57,"215.695",11,"Mark Webber","Red Bull",2009,1,1,"Australian Grand Prix","+1 Lap","Albert Park Grand Prix Circuit",5656197,99231.5263157895,99150.9416530481,9453.61082724941,0.00852422045014389
7566,1,20,9,13,56,"216.596",4,"Sebastian Vettel","Red Bull",2009,1,1,"Australian Grand Prix","Collision","Albert Park Grand Prix Circuit",5394225,96325.4464285714,99150.9416530481,9453.61082724941,-0.29888000216091
7567,1,9,2,14,55,"216.970",4,"Robert Kubica","BMW Sauber",2009,1,1,"Australian Grand Prix","Collision","Albert Park Grand Prix Circuit",5233838,95160.6909090909,99150.9416530481,9453.61082724941,-0.422087477142131
7568,1,8,6,15,55,"215.744",24,"Kimi Räikkönen","Ferrari",2009,1,1,"Australian Grand Prix","Differential","Albert Park Grand Prix Circuit",5339301,97078.2,99150.9416530481,9453.61082724941,-0.219253964535286
7569,1,13,6,16,45,"214.164",22,"Felipe Massa","Ferrari",2009,1,1,"Australian Grand Prix","Suspension","Albert Park Grand Prix Circuit",4365106,97002.3555555556,99150.9416530481,9453.61082724941,-0.227276766174828
7570,1,12,4,17,24,"210.943",20,"Nelson Piquet Jr.","Renault",2009,1,1,"Australian Grand Prix","Spun off","Albert Park Grand Prix Circuit",2442374,101765.583333333,99150.9416530481,9453.61082724941,0.276575980126943
7571,1,6,3,18,17,"212.301",3,"Kazuki Nakajima","Williams",2009,1,1,"Australian Grand Prix","Accident","Albert Park Grand Prix Circuit",1560978,91822.2352941177,99150.9416530481,9453.61082724941,-0.775228269161025
7573,1,1,1,20,58,"214.455",2,"Lewis Hamilton","McLaren",2009,1,1,"Australian Grand Prix","Disqualified","Albert Park Grand Prix Circuit",5658698,97563.7586206897,99150.9416530481,9453.61082724941,-0.167891725327167
7574,2,18,23,1,31,"206.483",1,"Jenson Button","Brawn",2009,2,2,"Malaysian Grand Prix","Finished","Sepang International Circuit",3330622,107439.419354839,110264.086853356,18726.7602153285,-0.150835887576806
7575,2,2,2,2,31,"201.392",1,"Nick Heidfeld","BMW Sauber",2009,2,2,"Malaysian Grand Prix","Finished","Sepang International Circuit",3353344,108172.387096774,110264.086853356,18726.7602153285,-0.111695762242391
7576,2,10,7,3,31,"200.740",1,"Timo Glock","Toyota",2009,2,2,"Malaysian Grand Prix","Finished","Sepang International Circuit",3354135,108197.903225806,110264.086853356,18726.7602153285,-0.110333213208876
7577,2,15,7,4,31,"204.473",1,"Jarno Trulli","Toyota",2009,2,2,"Malaysian Grand Prix","Finished","Sepang International Circuit",3376795,108928.870967742,110264.086853356,18726.7602153285,-0.0712998869137512
7578,2,22,23,5,31,"204.698",1,"Rubens Barrichello","Brawn",2009,2,2,"Malaysian Grand Prix","Finished","Sepang International Circuit",3377982,108967.161290323,110264.086853356,18726.7602153285,-0.0692552020809046
7579,2,17,9,6,31,"204.304",1,"Mark Webber","Red Bull",2009,2,2,"Malaysian Grand Prix","Finished","Sepang International Circuit",3382955,109127.580645161,110264.086853356,18726.7602153285,-0.0606888855908049
7580,2,1,1,7,31,"201.276",1,"Lewis Hamilton","McLaren",2009,2,2,"Malaysian Grand Prix","Finished","Sepang International Circuit",3391355,109398.548387097,110264.086853356,18726.7602153285,-0.0462193383322413
